,User_name,Mention_name,Type
1857,huambomuse,DaveDuricy,Tweet
1858,monarch_ent,monarch_ent,Tweet
1859,ECDautodesign,ECDautodesign,Tweet
1860,SMSsupply,LUXURYSPORTAUT0,RT
1861,ChekiKenya,ChekiKenya,Tweet
1862,grahamnew2,ThePCMG,RT
1863,Business_Chief,Business_Chief,Tweet
1864,SmartTrails,travelimousines,RT
1865,BreadZe,elevenbrian,RT
1866,BreadZe,elevenbrian,RT
1867,RaghavBelavadi,reachHYPE,RT
1868,KarmaVancouver,KarmaVancouver,Tweet
1869,autocarmove,autopartlinker,RT
1870,ArturCasaca,ArturCasaca,Tweet
1871,autopartlinker,autopartlinker,Tweet
1872,TarikPrice,TarikPrice,Tweet
1873,carsluxrs,jdm,Tweet
1874,bmw_southatl,bmw_southatl,Tweet
1875,luxe_cars_com,luxe_cars_com,Tweet
1876,eclickduk,eclickduk,Tweet
1877,MehmetO33440789,911_Mag,RT
1878,CashflowCrusade,cashflow,Tweet
1879,LincolnOfTroy,LincolnOfTroy,Tweet
1880,parklaneukltd,parklaneukltd,Tweet
1881,jayceejames,jayceejames,Tweet
1882,KronosRealty,KronosRealty,Tweet
1883,MercedesBenzAsh,MercedesBenzAsh,Tweet
1884,autopartlinker,autopartlinker,Tweet
1885,luxe_cars_com,luxe_cars_com,Tweet
1886,mvslightcom,mvslightcom,Tweet
1887,MDejtisak,MDejtisak,Tweet
1888,ViskerDottie,ViskerDottie,Tweet
1889,mrsmoneypenny1,LegendPorsche,RT
1890,diawara_ben,LegendPorsche,RT
1891,autopartlinker,autopartlinker,Tweet
1892,911_Mag,911_Mag,Tweet
1893,Surreal_CARS,Surreal_CARS,Tweet
1894,AnthonyLeach256,AnthonyLeach256,Tweet
1895,tabora_bernardo,CRASHJewelry,RT
1896,tomtombamb,tomtombamb,Tweet
1897,UAEClassicCars,UAEClassicCars,Tweet
1898,Reg_Spotter,Reg_Spotter,Tweet
1899,911_Mag,911_Mag,Tweet
1900,LuxMotorPress,LuxMotorPress,Tweet
1901,EmojiAutoSales,EmojiAutoSales,Tweet
1902,contractcars,contractcars,Tweet
1903,UAEClassicCars,UAEClassicCars,Tweet
1904,autocarmove,autocarmove,Tweet
1905,line_rev,line_rev,Tweet
1906,WHEELMAX_COM,WHEELMAX_COM,Tweet
1907,Kluster_Cars,Kluster_Cars,Tweet
1908,Revathynagaraj,gscaltexindia,RT
1909,LexusHenderson,LexusHenderson,Tweet
1910,buzzufy,menshealth,Tweet
1911,winged_boots,winged_boots,Tweet
1912,nkakade,Futurist_Invest,RT
1913,Lorenzo_LoBa,toyota_italia,Tweet
1914,ada_paul23,ada_paul23,Tweet
1915,topspeed,topspeed,Tweet
1916,speedluxcom,speedluxcom,Tweet
1917,autocarmove,autocarmove,Tweet
1918,LRThornhill,LRThornhill,Tweet
1919,TheLuxuryOFC,TheLuxuryOFC,Tweet
1920,carsluxrs,carsluxrs,Tweet
1921,Autos_of_dallas,Autos_of_dallas,Tweet
1922,SimonsTransport,SimonsTransport,Tweet
1923,Bentley_Bham,Bentley_Bham,Tweet
1924,GuySalmonJLR,GuySalmonJLR,Tweet
1925,InformedLuxury,BroomhallHouse,RT
1926,EZ_Auto,EZ_Auto,Tweet
1927,Stephan93196297,LexusofCalgary,RT
1928,Kluster_Cars,Kluster_Cars,Tweet
1929,IndustryMag,FerrariCNJ,Tweet
1930,MaryLiNICCA,genesis_bahrain,RT
1931,autocarmove,autocarmove,Tweet
1932,MehmetO33440789,911_Mag,RT
1933,DriversEcuador,DriversEcuador,Tweet
1934,JROSENBERG1,JROSENBERG1,Tweet
1935,FasterMachines,DaveDuricy,Tweet
1936,reachHYPE,reachHYPE,Tweet
1937,autopartlinker,autopartlinker,Tweet
1938,TheLuxuryOFC,TheLuxuryOFC,Tweet
1939,Kauan0liveira,LegendPorsche,RT
1940,MIAMotorSportX,MIAMotorSportX,Tweet
1941,AC13PREMIER,AC13PREMIER,Tweet
1942,throdle,throdle,Tweet
1943,EmpireLimo,EmpireLimo,Tweet
1944,carleaseorbuy,carleaseorbuy,Tweet
1945,TheLuxuryOFC,TheLuxuryOFC,Tweet
1946,GetReviewedByUs,GetReviewedByUs,Tweet
1947,ada_paul23,ada_paul23,Tweet
1948,TechHourly,RMR4x4,Tweet
1949,PepePfeffer,LegendPorsche,RT
1950,LiveryVip,LiveryVip,Tweet
1951,GetReviewedByUs,GetReviewedByUs,Tweet
1952,oakgiraffes,AutosTribe,RT
1953,LexusofLasVegas,LexusofLasVegas,Tweet
1954,SupercarsGarage,SupercarsGarage,Tweet
1955,dimcartier,WereBillionaire,RT
1956,MaltecDetailing,MaltecDetailing,Tweet
1957,contractcars,contractcars,Tweet
1958,Saxton4x4,Saxton4x4,Tweet
1959,hotcars1447,hotcars1447,Tweet
1960,autopartlinker,autopartlinker,Tweet
1961,AMTvehiclegroup,AMTvehiclegroup,Tweet
1962,washzilla,washninja,Tweet
1963,hotcars1447,hotcars1447,Tweet
1964,AutoRevup,AutoRevup,Tweet
1965,britishtaxicy,britishtaxicy,Tweet
1966,zapautoexport,zapautoexport,Tweet
1967,GHSavoiaCortina,Lamborghini,Tweet
1968,ROYZWINDOWTINT,ROYZWINDOWTINT,Tweet
1969,CarWashNinja,washninja,Tweet
1970,CScrogham,MAAP1070,RT
1971,RockNWash,RockNWash,Tweet
1972,BassasLopez,LegendPorsche,RT
1973,mohamintec,WereBillionaire,RT
1974,topcardeals2019,GeneralQueenB,RT
1975,LuxMotorPress,LuxMotorPress,Tweet
1976,smulungye,911_Mag,RT
1977,debbie_beale,jbrcapital,RT
1978,MBDTYYC,MBDTYYC,Tweet
1979,autoview,autoview,Tweet
1980,LuxuryDistricts,LuxuryDistricts,Tweet
1981,SMSsupply,LUXURYSPORTAUT0,RT
1982,contractcars,contractcars,Tweet
1983,bmw_southatl,bmw_southatl,Tweet
1984,contractcars,contractcars,Tweet
1985,vipgroupchris,vipgroupchris,Tweet
1986,rallyelexus,rallyelexus,Tweet
1987,RockNWash,RockNWash,Tweet
1988,Futurist_Invest,Futurist_Invest,RT
1989,CarParts4LessUK,CarParts4LessUK,Tweet
1990,Fwelsh2688,Fwelsh2688,Tweet
1991,EduardoKuriH,LuxciorMagazine,RT
1992,carsluxrs,KevinVanC,Tweet
1993,BillionsF1,BillionsPortal,RT
1994,TarikPrice,TarikPrice,Tweet
1995,bmwblog,bmwblog,Tweet
1996,PolimaxCustoms,VIPChauffeurCar,Tweet
1997,cryptoandforex_,cryptoandforex_,Tweet
1998,CodeSilverStore,CodeSilverStore,Tweet
1999,Claumi8675,Claumi8675,Tweet
2000,_Jaleeljaleel,WereBillionaire,RT
2001,speedluxcom,speedluxcom,Tweet
2002,HindScoop,HindScoop,Tweet
2003,francis_briandt,InvestCorpgh,RT
2004,EPMotorcars,EPMotorcars,Tweet
2005,autopartlinker,autopartlinker,Tweet
2006,LexusOrangePark,LexusOrangePark,Tweet
2007,GpsAhmedabad,GpsAhmedabad,Tweet
2008,EmojiAutoSales,EmojiAutoSales,Tweet
2009,jbrcapital,jbrcapital,Tweet
2010,GordonMercedes9,GazTankMotors,RT
2011,BassasLopez,LegendPorsche,RT
2012,LexusJAX,LexusJAX,Tweet
2013,UKCarLease,contractcars,RT
2014,weddingcardelhi,weddingcardelhi,Tweet
2015,PolimaxCustoms,VIPChauffeurCar,Tweet
2016,CommunalInc,CommunalInc,Tweet
2017,AndrewHillEng,Futurist_Invest,RT
2018,LUXURYSPORTAUT0,LUXURYSPORTAUT0,Tweet
2019,huambomuse,DaveDuricy,Tweet
2020,DriversEcuador,DriversEcuador,Tweet
2021,GACONNECTION96,GACONNECTION96,Tweet
2022,SMSsupply,LUXURYSPORTAUT0,RT
2023,TOP10CLUBS_,TOP10CLUBS_,Tweet
2024,autovista_group,MercedesBenz,Tweet
2025,BahamasTourist2,SimonsTransport,RT
2026,hotcars1447,hotcars1447,Tweet
2027,Autos_of_dallas,Autos_of_dallas,Tweet
2028,SelectAutoImpts,SelectAutoImpts,Tweet
2029,Mdigits,_alonethoughts_,Tweet
2030,chrisblazeco,chrisblazeco,Tweet
2031,RanchiGPS,RanchiGPS,Tweet
2032,Oldiinvest,SKPOWER_IT,RT
2033,BillionsF1,BillionsPortal,RT
2034,JaguarThornhill,JaguarThornhill,Tweet
2035,carsluxrs,Luxury_Drivers,Tweet
2036,douglashaan,LuxuryCarLondon,RT
2037,SupercarsGarage,SupercarsGarage,Tweet
2038,Revathynagaraj,gscaltexindia,RT
2039,ayushijay,ayushijay,Tweet
2040,GuySalmonJLR,GuySalmonJLR,Tweet
2041,GetReviewedByUs,GetReviewedByUs,Tweet
2042,DailyCarsGB,DailyCarsGB,Tweet
2043,SouthBayLex,SouthBayLex,Tweet
2044,MBenzDraper,MBenzDraper,Tweet
2045,topspeed,topspeed,Tweet
2046,zapautoexport,zapautoexport,Tweet
2047,__bdub,BillionsPortal,RT
2048,CashflowCrusade,cashflow,Tweet
2049,Sudip2055,Sudip2055,Tweet
2050,UKCarLease,contractcars,RT
2051,jarek781,911_Mag,RT
2052,Bhargav26858335,Beetech_in,RT
2053,Alec_Michaels,MAAP1070,RT
2054,zapautoexport,zapautoexport,Tweet
2055,autoview,Nissan,Tweet
2056,TitaniumHire,TitaniumHire,Tweet
2057,ScoreBMWParts,ScoreBMWParts,Tweet
2058,autopartlinker,autopartlinker,Tweet
2059,contractcars,contractcars,Tweet
2060,peterlfoster,BillionsPortal,RT
2061,autocarmove,autocarmove,RT
2062,BocquetRomuald,911_Mag,RT
2063,peregocars,peregocars,Tweet
2064,DESIblitz,DESIblitz,Tweet
2065,GazTankMotors,GazTankMotors,Tweet
2066,XavierQuelal,DriversEcuador,RT
2067,ShipOverseas,ShipOverseas,Tweet
2068,AMTvehiclegroup,AMTvehiclegroup,Tweet
2069,Rushmores_Cars,Rushmores_Cars,Tweet
2070,JaguarThornhill,JaguarThornhill,Tweet
2071,Geenjoro,LegendPorsche,RT
2072,FakhraMahmoud,FakhraMahmoud,Tweet
2073,RimPro_Tec,DeborahCheste11,Tweet
2074,VegasBiLL,engadget,Tweet
2075,thecarguy41,RoadAtlantic,RT
2076,autopartlinker,autopartlinker,Tweet
2077,CarVisionAuto,CarVisionAuto,Tweet
2078,hotcars1447,hotcars1447,Tweet
2079,Surreal_CARS,Surreal_CARS,Tweet
2080,JuliusM54109176,JuliusM54109176,Tweet
2081,ada_paul23,ada_paul23,Tweet
2082,GACONNECTION96,GACONNECTION96,Tweet
2083,CashflowCrusade,cashflow,Tweet
2084,Tw1tterCarClub,GazTankMotors,RT
2085,ECDautodesign,ECDautodesign,Tweet
2086,nkakade,Futurist_Invest,RT
2087,MDejtisak,MDejtisak,Tweet
2088,shieldtrend,shieldtrend,Tweet
2089,GeneralQueenB,GeneralQueenB,Tweet
2090,autocarmove,autocarmove,Tweet
2091,ReneRobichaud,ReneRobichaud,Tweet
2092,IconicCarColl,IconicCarColl,Tweet
2093,prodomaineur,prodomaineur,Tweet
2094,RimPro_Tec,DeborahCheste11,Tweet
2095,Graypaul_Eburgh,Graypaul_Eburgh,Tweet
2096,worldofkaji,zapautoexport,RT
2097,caldelari911,911_Mag,RT
2098,autopartlinker,autopartlinker,Tweet
2099,UAEClassicCars,UAEClassicCars,Tweet
2100,britishrent,britishrent,Tweet
2101,Junction44Motor,Junction44Motor,Tweet
2102,carsluxrs,carsluxrs,Tweet
2103,MDejtisak,MDejtisak,Tweet
2104,autopartlinker,autopartlinker,Tweet
2105,Scott_James_ltd,Scott_James_ltd,Tweet
2106,wetcoastlife,wetcoastlife,Tweet
2107,Autos_of_dallas,Autos_of_dallas,Tweet
2108,HousingHelpofSD,SanManuelCasino,Tweet
2109,Saxton4x4,Saxton4x4,Tweet
2110,UKCarLease,contractcars,RT
2111,_alonethoughts_,_alonethoughts_,Tweet
2112,UKCarLease,contractcars,RT
2113,Oldiinvest,911_Mag,RT
2114,autopartlinker,autopartlinker,Tweet
2115,Motortechgh,Motortechgh,Tweet
2116,TheBestInLuxury,TheBestInLuxury,Tweet
2117,MehmetO33440789,Volvopassion_fr,RT
2118,911_Mag,911_Mag,Tweet
2119,CarrozeriaUKLtd,CarrozeriaUKLtd,Tweet
2120,Uyanwunechuks,_alonethoughts_,Tweet
2121,JacquesePer75,LegendPorsche,RT
2122,ada_paul23,ada_paul23,Tweet
2123,Surreal_CARS,Surreal_CARS,Tweet
2124,autocarmove,autocarmove,Tweet
2125,SMSsupply,LUXURYSPORTAUT0,RT
2126,TitaniumHire,TitaniumHire,Tweet
2127,AVenet07,Volvopassion_fr,RT
2128,Lexus_Manhattan,Lexus_Manhattan,Tweet
2129,MercedesBenzAsh,MercedesBenzAsh,Tweet
2130,nkakade,Futurist_Invest,RT
2131,carsluxrs,carsluxrs,Tweet
2132,LexusofLasVegas,LexusofLasVegas,Tweet
2133,vapegamer1,LegendPorsche,RT
2134,nkakade,Futurist_Invest,RT
2135,AC13PREMIER,AC13PREMIER,Tweet
2136,UKCarLease,contractcars,RT
2137,bryans_cars,LuxMotorPress,RT
2138,Reg_Spotter,Reg_Spotter,Tweet
2139,Rushmores_Cars,Rushmores_Cars,Tweet
2140,HerdadeFozdaRep,BillionsPortal,RT
2141,TitaniumHire,TitaniumHire,Tweet
2142,Gibranbharucha,Gibranbharucha,Tweet
2143,JayDans78,WereBillionaire,RT
2144,LincolnOfTroy,LincolnOfTroy,Tweet
2145,IndividualSC,IndividualSC,Tweet
2146,greenfriend_ly,washninja,Tweet
2147,stargatechauff,stargatechauff,Tweet
2148,greenfriend_ly,washninja,Tweet
2149,KarmaVancouver,KarmaVancouver,Tweet
2150,travelimousines,travelimousines,Tweet
2151,IconicCarColl,IconicCarColl,Tweet
2152,Individual_FS,Individual_FS,Tweet
2153,vapegamer1,LegendPorsche,RT
2154,Surreal_CARS,Surreal_CARS,Tweet
2155,CountryCar1,CountryCar1,Tweet
2156,BahamasTourist2,SimonsTransport,RT
2157,BillionsF1,BillionsPortal,RT
2158,MMSportsJMU,MAAP1070,RT
2159,ayushijay,ayushijay,Tweet
2160,ada_paul23,ada_paul23,Tweet
2161,alsahawat_times,alsahawat_times,Tweet
2162,Investendonline,cryptoandforex_,RT
2163,autopartlinker,autopartlinker,Tweet
2164,vapegamer1,LegendPorsche,RT
2165,annsavva,annsavva,Tweet
2166,oakgiraffes,AutosTribe,RT
2167,carsluxrs,jdm,Tweet
2168,EmojiAutoSales,EmojiAutoSales,Tweet
2169,LetsTalkSaving,LegendPorsche,RT
2170,ECDautodesign,ECDautodesign,Tweet
2171,LuxuryDistricts,LuxuryDistricts,Tweet
2172,BillionsF1,BillionsPortal,RT
2173,Autos_of_dallas,Autos_of_dallas,Tweet
2174,CorruptPunjab,TheFuturist007,RT
2175,hotcars1447,hotcars1447,Tweet
2176,CostaMika,Business_Chief,RT
2177,ada_paul23,ada_paul23,Tweet
2178,knowledgelover1,TheFuturist007,RT
2179,luxurylimoland,luxurylimoland,Tweet
2180,Moto_Cloud,Moto_Cloud,Tweet
2181,LexusJAX,LexusJAX,Tweet
2182,GazTankMotors,GazTankMotors,Tweet
2183,Graypaul_Eburgh,Graypaul_Eburgh,Tweet
2184,AVenet07,Volvopassion_fr,RT
2185,contractcars,contractcars,Tweet
2186,harun_bukar,_alonethoughts_,Tweet
2187,zapautoexport,zapautoexport,Tweet
2188,TRIPLEHIGHLIFE,speedndrift,RT
2189,NYTravelLimo,NYTravelLimo,Tweet
2190,GreenStreetRR3,LegendPorsche,RT
2191,autocarmove,autocarmove,Tweet
2192,MehmetO33440789,911_Mag,RT
2193,GeneralQueenB,GeneralQueenB,Tweet
2194,RealNaijaGuy,_alonethoughts_,Tweet
2195,luxe_cars_com,luxe_cars_com,Tweet
2196,GordonMercedes9,GazTankMotors,RT
2197,IDEAMotorCars,LegendPorsche,RT
2198,JaguarThornhill,JaguarThornhill,Tweet
2199,lebomski_,_alonethoughts_,Tweet
2200,TRIPLEHIGHLIFE,speedndrift,RT
2201,redsimplyrouge,redsimplyrouge,Tweet
2202,SMSsupply,LUXURYSPORTAUT0,RT
2203,autopartlinker,autopartlinker,Tweet
2204,hotcars1447,hotcars1447,Tweet
2205,henryamusan,_alonethoughts_,Tweet
2206,IconicCarColl,IconicCarColl,Tweet
2207,contractcars,contractcars,Tweet
2208,iamWurahziz,iamWurahziz,Tweet
2209,CodeSilverStore,CodeSilverStore,Tweet
2210,AlphaSQUAD_1,AlphaSQUAD_1,Tweet
2211,M_baturee,_alonethoughts_,Tweet
2212,CsmukeshSingh,CsmukeshSingh,Tweet
2213,ada_paul23,ada_paul23,Tweet
2214,WestchestercarL,WestchestercarL,Tweet
2215,tomtombamb,tomtombamb,Tweet
2216,autopartlinker,autopartlinker,Tweet
2217,Moeracing1,Moeracing1,Tweet
2218,bmwblog,bmwblog,Tweet
2219,dimcartier,WereBillionaire,RT
2220,travelimousines,travelimousines,Tweet
2221,LRThornhill,LRThornhill,Tweet
2222,Fwelsh2688,Fwelsh2688,Tweet
2223,911_Mag,911_Mag,Tweet
2224,flyjetedge,flyjetedge,Tweet
2225,SupercarsGarage,SupercarsGarage,Tweet
2226,SelectAutoImpts,SelectAutoImpts,Tweet
2227,Rushmores_Cars,Rushmores_Cars,Tweet
2228,HindScoop,HindScoop,Tweet
2229,wetcoastlife,wetcoastlife,Tweet
2230,premieredition,premieredition,Tweet
2231,Stephan93196297,LexusofCalgary,RT
2232,Uyanwunechuks,_alonethoughts_,Tweet
2233,SKPOWER_IT,SKPOWER_IT,Tweet
2234,Fwelsh2688,Fwelsh2688,Tweet
2235,cr2raw,_alonethoughts_,Tweet
2236,reviloam,reviloam,RT
2237,LUXURYSPORTAUT0,LUXURYSPORTAUT0,Tweet
2238,gps_mumbai,gps_mumbai,Tweet
2239,SupercarsGarage,SupercarsGarage,Tweet
2240,Claumi8675,Claumi8675,Tweet
2241,Reg_Spotter,Reg_Spotter,Tweet
2242,CarVisionAuto,CarVisionAuto,Tweet
2243,ada_paul23,ada_paul23,Tweet
2244,MaltecDetailing,MaltecDetailing,Tweet
2245,bmw_southatl,bmw_southatl,Tweet
2246,autopartlinker,autopartlinker,Tweet
2247,vipgroupwill,vipgroupwill,Tweet
2248,Rickjr2448883,Rushmores_Cars,RT
2249,topgearmagSA,topgearmagSA,Tweet
2250,LUXURYSPORTAUT0,LUXURYSPORTAUT0,Tweet
2251,LuxMotorPress,LuxMotorPress,Tweet
2252,Surreal_CARS,Surreal_CARS,Tweet
2253,LUXURYSPORTAUT0,LUXURYSPORTAUT0,Tweet
2254,Andybwilson,WereBillionaire,RT
2255,prodomaineur,prodomaineur,Tweet
2256,NismoZ3,BillionsPortal,RT
2257,BillionsF1,BillionsPortal,RT
2258,MAAP1070,MAAP1070,Tweet
2259,shieldtrend,shieldtrend,Tweet
2260,LexusOrangePark,LexusOrangePark,Tweet
2261,Surreal_CARS,Surreal_CARS,Tweet
2262,CorruptPunjab,TheFuturist007,RT
2263,cryptoandforex_,cryptoandforex_,Tweet
2264,Habeeb24194864,_alonethoughts_,Tweet
2265,MehmetO33440789,Volvopassion_fr,RT
2266,autopartlinker,autopartlinker,Tweet
2267,IconicCarColl,IconicCarColl,Tweet
2268,thedumpiewonder,JeremyClarkson,Tweet
2269,myfobbu,myfobbu,Tweet
2270,EmojiAutoSales,EmojiAutoSales,Tweet
2271,BreadZe,TheFuturist007,RT
2272,Bentley_Bham,Bentley_Bham,Tweet
2273,RaghavBelavadi,reachHYPE,RT
2274,IconicCarColl,IconicCarColl,Tweet
2275,autopartlinker,autopartlinker,Tweet
2276,LuxuryIstanbul,LuxuryIstanbul,Tweet
2277,Oldiinvest,SKPOWER_IT,RT
2278,cr2raw,BillionsPortal,RT
2279,krafthopper,krafthopper,Tweet
2280,AudioravenEOS,DaveDuricy,Tweet
2281,GazTankMotors,GazTankMotors,RT
2282,andrea_vitters,BillionsPortal,RT
2283,abo_khayat,LegendPorsche,RT
2284,SelectAutoImpts,SelectAutoImpts,Tweet
2285,SouthBayLex,SouthBayLex,Tweet
2286,Moto_Cloud,Moto_Cloud,Tweet
2287,hotcars1447,hotcars1447,Tweet
2288,wetcoastlife,wetcoastlife,Tweet
2289,knowledgelover1,TheFuturist007,RT
2290,cr2raw,_alonethoughts_,Tweet
2291,moralamb1974,carleaseorbuy,RT
2292,CarsandChaiTO,CarsandChaiTO,Tweet
2293,bloombarwatches,bloombarwatches,Tweet
2294,ChekiKenya,ChekiKenya,Tweet
2295,jayceejames,jayceejames,Tweet
2296,bmw_southatl,bmw_southatl,Tweet
2297,greenfriend_ly,washninja,Tweet
2298,stargatechauff,stargatechauff,Tweet
2299,omycelebration,omycelebration,Tweet
2300,Rushmores_Cars,Rushmores_Cars,Tweet
2301,MakLuxury,MakLuxury,Tweet
2302,LuxuryCarLondon,londonmotorshow,Tweet
2303,EMotorcars,EMotorcars,Tweet
2304,SmartChargeUSA,SmartChargeUSA,Tweet
2305,tabora_bernardo,CRASHJewelry,RT
2306,RacerMecahinc,RacerMecahinc,Tweet
2307,socialewe,carleaseorbuy,RT
2308,mahmad4457,GuySalmonJLR,Tweet
2309,andrewworley,Futurist_Invest,RT
2310,SanManuelCasino,SanManuelCasino,Tweet
2311,Carlc1972,jbrcapital,Tweet
2312,__bdub,BillionsPortal,RT
2313,TheLoftsKnysna,Tourism_Update,Tweet
2314,kpamelav,kpamelav,Tweet
2315,RacerMecahinc,RacerMecahinc,Tweet
2316,RimPro_Tec,DeborahCheste11,Tweet
2317,carlodotin,carlodotin,Tweet
2318,tenarasimhan,bsindia,RT
2319,GBVehicleLease,GBVehicleLease,Tweet
2320,carsluxrs,carsluxrs,Tweet
2321,AMTvehiclegroup,AMTvehiclegroup,Tweet
2322,Rushmores_Cars,Rushmores_Cars,Tweet
2323,nathan_lauj,nathan_lauj,Tweet
2324,ECDautodesign,ECDautodesign,Tweet
2325,0_emissions,0_emissions,Tweet
2326,aleya2411,aleya2411,Tweet
2327,JohnKFisher_,JohnKFisher_,Tweet
2328,krafthopper,krafthopper,Tweet
2329,Beatpluz,Beatpluz,Tweet
2330,bryans_cars,LuxMotorPress,RT
2331,911_Mag,911_Mag,Tweet
2332,TheLuxuryOFC,TheLuxuryOFC,Tweet
2333,autocarmove,autocarmove,Tweet
2334,BobFlavin,BobFlavin,Tweet
2335,DDTlupiro,SabrinaNewsMPB,RT
2336,LUXURYSPORTAUT0,LUXURYSPORTAUT0,Tweet
2337,Vignali123,Graypaul_Eburgh,RT
2338,Beatpluz,Beatpluz,Tweet
2339,__bdub,BillionsPortal,RT
2340,CarWashNinja,washninja,Tweet
2341,PerryD777,Futurist_Invest,RT
2342,washzilla,washninja,Tweet
2343,AmeerLuqman15,carsluxrs,RT
2344,ReneRobichaud,ReneRobichaud,Tweet
2345,Carlc1972,jbrcapital,RT
2346,KenLingenfelter,911_Mag,RT
2347,iamWurahziz,iamWurahziz,Tweet
2348,PmillsChch,PmillsChch,Tweet
2349,JaguarThornhill,JaguarThornhill,Tweet
2350,CollectibleAuto,DaveDuricy,Tweet
2351,francis_briandt,InvestCorpgh,RT
2352,ScoreBMWParts,ScoreBMWParts,Tweet
2353,carsluxrs,carsluxrs,Tweet
2354,clootrack,clootrack,Tweet
2355,skylizers,skylizers,Tweet
2356,Sudip2055,Sudip2055,Tweet
2357,TitaniumHire,TitaniumHire,Tweet
2358,autocarmove,autocarmove,Tweet
2359,BillionsPortal,BillionsPortal,Tweet
2360,SupercarsGarage,SupercarsGarage,Tweet
2361,pray4miii,sidestreamworld,RT
2362,Rushmores_Cars,Rushmores_Cars,Tweet
2363,hrhsheikhtahir,hrhsheikhtahir,Tweet
2364,MaltecDetailing,MaltecDetailing,Tweet
2365,JROSENBERG1,JROSENBERG1,Tweet
2366,shandi_reza,shandi_reza,Tweet
2367,LamborghiniCLT,LamborghiniCLT,Tweet
2368,vintz_shop,vintz_shop,Tweet
2369,douber__,_alonethoughts_,Tweet
2370,bloombarwatches,bloombarwatches,Tweet
2371,zapautoexport,zapautoexport,Tweet
2372,autocarmove,autocarmove,RT
2373,ECDautodesign,ECDautodesign,Tweet
2374,francis_briandt,InvestCorpgh,RT
2375,Investendonline,cryptoandforex_,RT
2376,carsluxrs,CAR_LiFESTYLE,Tweet
2377,Surreal_CARS,Surreal_CARS,Tweet
2378,GerryHudson9,GerryHudson9,Tweet
2379,CorruptPunjab,TheFuturist007,RT
2380,skylizers,skylizers,Tweet
2381,IconicCarColl,IconicCarColl,Tweet
2382,RacerMecahinc,RacerMecahinc,Tweet
2383,AutoRevup,AutoRevup,Tweet
2384,mymagicglass,mymagicglass,Tweet
2385,AVenet07,Volvopassion_fr,RT
2386,LexusJAX,LexusJAX,Tweet
2387,GetReviewedByUs,GetReviewedByUs,Tweet
2388,Graypaul_Eburgh,Graypaul_Eburgh,Tweet
2389,LuxMotorPress,LuxMotorPress,Tweet
2390,930RB,LegendPorsche,RT
2391,TheLuxuryOFC,TheLuxuryOFC,Tweet
2392,autopartlinker,autopartlinker,Tweet
2393,LuxuryCarLondon,londonmotorshow,Tweet
2394,autopartlinker,autopartlinker,Tweet
2395,BillionsF1,BillionsPortal,RT
2396,SimonsTransport,SimonsTransport,Tweet
2397,MaltecDetailing,tartan_tarmac,Tweet
2398,Bhargav26858335,Beetech_in,RT
2399,AC13PREMIER,AC13PREMIER,Tweet
2400,TitaniumHire,TitaniumHire,Tweet
2401,Rushmores_Cars,Rushmores_Cars,Tweet
2402,SimonsTransport,SimonsTransport,Tweet
2403,autopartlinker,autopartlinker,Tweet
2404,MaltecDetailing,MaltecDetailing,Tweet
2405,cryptoandforex_,cryptoandforex_,Tweet
2406,TitaniumHire,TitaniumHire,Tweet
2407,Autos_of_dallas,Autos_of_dallas,Tweet
2408,RandburgMidas,RandburgMidas,Tweet
2409,G350gt,LegendPorsche,RT
2410,MichaelDD14,LegendPorsche,RT
2411,930RB,carleaseorbuy,RT
2412,kpamelav,kpamelav,Tweet
2413,LavishLifesty15,LavishLifesty15,Tweet
2414,meccanike,LuxMotorPress,RT
2415,msicefan,LegendPorsche,RT
2416,TheLuxuryOFC,TheLuxuryOFC,Tweet
2417,CommunalInc,CommunalInc,Tweet
2418,LuxuryCarLondon,LuxuryCarLondon,Tweet
2419,BimmerToday,BimmerToday,Tweet
2420,autocarmove,autopartlinker,RT
2421,MotorcarsofJack,MotorcarsofJack,Tweet
2422,IconicCarColl,IconicCarColl,Tweet
2423,Fwelsh2688,Fwelsh2688,Tweet
2424,AD360eu,AD360eu,Tweet
2425,essex_smart,essex_smart,Tweet
2426,ukpiano,ukpiano,Tweet
2427,parklaneukltd,parklaneukltd,Tweet
2428,RTHyderabad,pennewstweet,RT
2429,autoview,autoview,Tweet
2430,LionhartTires,MercedesBenz,Tweet
2431,hotcars1447,hotcars1447,Tweet
2432,Reg_Spotter,Reg_Spotter,Tweet
2433,ada_paul23,ada_paul23,Tweet
2434,bbazzracing,bbazzracing,Tweet
2435,LuxMotorPress,LuxMotorPress,Tweet
2436,UKCarLease,contractcars,RT
2437,HyderabadGPSTec,HyderabadGPSTec,Tweet
2438,premiumfoxbrand,Spainprop,RT
2439,ada_paul23,ada_paul23,Tweet
2440,AlphaSQUAD_1,AlphaSQUAD_1,Tweet
2441,autopartlinker,autopartlinker,Tweet
2442,zapautoexport,zapautoexport,Tweet
2443,autopartlinker,autopartlinker,Tweet
2444,carlease_uk,MercedesBenzUK,Tweet
2445,ada_paul23,ada_paul23,Tweet
2446,weddingcarhire3,weddingcarhire3,Tweet
2447,EmojiAutoSales,EmojiAutoSales,Tweet
2448,pmillerPorsche,pmillerPorsche,Tweet
2449,catford_se6,Rushmores_Cars,RT
2450,autopartlinker,autopartlinker,Tweet
